date,screentime,activitytime,readingtime,hscore
2023-10-12,2.7,0.4,3.6,100
2023-07-01,0.3,3.4,3.3,100
2023-08-08,0.6,4.0,1.0,100
2023-06-22,2.1,0.4,0.9,74.0
2023-11-27,3.0,4.0,1.4,89.0
2023-09-06,4.3,4.6,4.3,100
2023-05-23,4.4,4.6,4.3,100
2023-07-23,2.3,3.8,2.3,100
2023-12-10,0.2,0.4,4.9,100
2023-08-01,2.4,2.2,3.2,100
2023-11-22,0.9,1.9,2.8,100
2023-01-12,0.8,4.0,1.4,100
2023-03-28,4.6,1.7,0.7,68.0
2023-07-02,2.4,0.6,2.7,100
2023-08-23,3.8,2.0,2.5,98.0
2023-08-08,1.5,1.4,0.8,81.0
2023-05-24,3.1,0.2,2.1,82.0
2023-03-24,3.2,3.1,4.2,100
2023-12-17,3.8,1.0,2.6,100
2023-06-14,3.3,2.9,3.7,100
2023-11-07,2.4,2.8,4.5,100
2023-01-05,4.2,1.4,3.6,100
2023-08-12,4.8,4.2,4.3,100
2023-07-06,3.4,0.2,2.2,83.0
2023-04-26,4.1,3.8,0.6,65.0
2023-04-12,2.4,2.5,1.8,99.0
2023-03-17,0.2,4.4,3.8,100
2023-04-08,1.6,3.4,4.2,100
2023-10-22,4.7,3.7,3.0,100
2023-03-07,0.6,3.7,1.4,100
2023-07-22,2.5,2.7,3.7,100
2023-01-20,2.1,3.8,1.8,100
2023-05-15,4.1,2.5,1.1,81.0
2023-09-18,3.4,2.0,4.4,100
2023-04-03,4.9,2.2,4.4,99.0
2023-06-04,1.8,4.4,4.1,100
2023-06-12,2.6,3.3,0.7,69.0
2023-01-15,3.9,0.3,1.3,86.0
2023-11-05,0.4,3.8,0.6,100
2023-01-27,4.2,3.0,3.5,98.0
2023-03-10,4.4,0.9,4.3,99.0
2023-02-02,2.2,1.6,2.7,98.0
2023-02-20,3.9,1.6,2.0,100
2023-11-16,4.8,0.7,2.2,100
2023-08-04,4.6,4.2,4.9,100
2023-09-08,0.3,1.2,1.6,100
2023-11-06,2.5,1.9,4.2,100
2023-09-06,1.1,2.7,1.1,99.0
2023-11-09,4.4,0.1,1.1,47.0
2023-03-05,3.9,2.1,4.1,99.0
2023-11-08,1.7,4.4,1.8,100
2023-12-13,4.2,1.6,1.4,88.0
2023-12-25,2.9,3.7,1.3,86.0
2023-07-19,1.5,3.3,2.2,100
2023-12-01,0.5,1.4,2.6,100
2023-06-19,4.8,1.6,4.4,100
2023-07-20,0.6,0.6,0.8,98.0
2023-11-12,4.6,3.2,3.9,100
2023-03-11,4.4,0.3,1.7,98.0
2023-12-13,2.5,3.2,3.6,100
2023-01-23,1.0,2.7,0.5,81.0
2023-12-16,2.2,0.4,4.5,99.0
2023-10-07,1.0,1.7,4.9,100
2023-02-10,2.8,0.7,2.0,99.0
2023-11-26,5.0,0.4,1.1,79.0
2023-09-16,4.4,3.0,0.1,52.0
2023-07-22,0.5,5.0,2.0,100
2023-06-15,0.5,2.8,3.5,100
2023-11-27,2.6,4.6,1.0,79.0
2023-07-26,3.5,1.3,3.9,100
2023-06-25,1.8,0.3,2.6,100
2023-05-19,4.9,4.9,2.4,100
2023-07-01,0.8,2.0,2.2,100
2023-02-03,0.8,0.2,4.7,100
2023-04-05,2.4,2.7,0.7,70.0
2023-02-04,3.6,2.8,1.3,87.0
2023-05-10,3.5,3.1,2.9,98.0
2023-07-03,4.2,0.5,3.0,100
2023-11-22,1.7,3.2,1.9,100
2023-08-18,0.2,3.2,0.8,100
2023-02-06,1.4,4.3,1.7,100
2023-05-21,2.8,1.1,1.9,100
2023-02-10,0.3,2.8,2.6,100
2023-01-13,4.9,2.7,0.8,74.0
2023-03-04,4.1,0.5,3.0,100
2023-04-27,4.7,1.3,0.2,56.0
2023-04-09,0.4,0.0,4.7,84.0
2023-06-18,1.7,4.6,1.7,100
2023-04-10,3.9,4.4,5.0,98.0
2023-12-20,4.8,1.1,3.0,100
2023-11-04,4.3,4.4,4.5,100
2023-12-13,2.0,1.7,2.8,99.0
2023-12-10,2.2,2.6,4.4,100
2023-07-14,2.4,1.5,4.6,98.0
2023-01-06,3.9,3.0,2.9,100
2023-01-07,2.1,0.8,2.4,100
2023-03-08,2.2,1.2,2.5,100
2023-06-05,3.7,4.8,0.0,50.0
2023-09-25,0.9,4.6,0.7,93.0
2023-12-24,2.1,0.3,0.2,54.0
2023-12-25,3.5,1.4,3.5,98.0
2023-10-19,0.7,4.0,3.1,100
2023-04-16,4.5,3.5,4.2,99.0
2023-03-02,4.4,4.3,4.5,100
2023-06-05,4.4,3.7,0.2,54.0
2023-12-05,0.3,4.0,4.9,100
2023-08-06,2.0,5.0,0.8,73.0
2023-05-24,4.6,4.9,2.7,99.0
2023-06-04,4.2,4.4,4.8,100
2023-05-22,1.3,4.2,1.1,94.0
2023-12-07,1.7,3.6,3.1,100
2023-05-09,4.2,4.8,0.3,59.0
2023-06-10,2.8,4.6,4.6,100
2023-04-24,3.7,3.0,3.3,98.0
2023-11-21,1.0,4.8,4.5,100
2023-09-15,1.4,1.5,4.0,100
2023-05-08,3.1,4.0,0.3,57.0
2023-06-02,4.0,3.0,3.4,99.0
2023-02-27,3.5,1.3,0.6,64.0
2023-06-17,1.9,1.4,2.8,100
2023-08-14,5.0,3.5,1.9,99.0
2023-01-17,3.0,3.1,4.1,100
2023-06-17,4.3,3.0,0.3,56.0
2023-06-03,2.1,1.1,4.6,100
2023-06-26,4.1,0.2,4.0,83.0
2023-01-12,1.8,2.2,0.4,66.0
2023-03-05,0.7,2.4,4.4,100
2023-06-08,4.7,1.5,2.9,100
2023-08-24,1.6,3.0,3.2,100
2023-10-12,0.4,3.6,0.8,100
2023-09-17,0.2,4.7,0.8,100
2023-04-27,2.0,3.1,3.5,100
2023-02-18,2.4,3.7,0.5,64.0
2023-10-04,1.1,4.5,2.2,100
2023-10-03,1.1,3.0,2.7,100
2023-02-07,0.4,4.6,0.6,99.0
2023-11-20,3.7,1.5,1.6,94.0
2023-06-21,3.5,3.7,4.4,100
2023-08-21,3.9,1.1,2.4,99.0
2023-09-27,3.4,3.9,2.4,100
2023-01-12,4.4,3.5,2.2,100
2023-11-18,4.3,4.6,2.8,98.0
2023-08-16,4.3,2.9,1.3,87.0
2023-03-12,0.2,1.0,2.4,100
2023-06-11,3.3,4.8,0.6,65.0
2023-06-02,4.5,1.7,1.3,87.0
2023-02-09,1.7,0.5,2.6,100
2023-02-25,1.2,1.0,4.7,100
2023-05-02,2.0,0.1,4.7,65.0
2023-11-09,1.7,2.0,2.9,100
2023-01-19,1.7,3.5,4.1,100
2023-08-01,4.4,1.7,4.6,99.0
2023-01-11,2.5,4.9,4.6,100
2023-07-21,2.5,1.6,1.4,90.0
2023-06-19,5.0,4.6,3.7,98.0
2023-09-13,4.2,4.4,2.3,100
2023-02-24,2.6,2.3,0.0,52.0
2023-03-24,1.3,3.0,0.9,87.0
2023-05-25,0.6,1.4,3.6,100
2023-10-15,1.6,2.1,2.8,100
2023-09-13,4.1,4.0,0.3,59.0
2023-09-02,4.7,3.3,4.5,99.0
2023-12-23,4.9,2.8,4.9,99.0
2023-01-24,0.4,3.4,4.1,100
2023-10-10,3.1,2.2,0.3,57.0
2023-07-20,0.5,1.8,0.1,84.0
2023-05-12,4.2,1.6,4.2,99.0
2023-10-11,1.0,4.3,4.3,100
2023-03-07,4.7,2.9,0.8,73.0
2023-03-24,4.5,1.6,3.1,100
2023-08-04,2.5,2.0,2.0,100
2023-06-07,1.7,1.5,0.1,57.0
2023-05-07,4.9,4.7,0.9,75.0
2023-03-26,2.2,2.2,4.1,100
2023-08-08,0.4,2.5,2.1,100
2023-06-18,4.9,4.8,1.5,92.0
2023-06-10,4.5,2.9,1.6,95.0
2023-12-03,1.2,2.9,0.5,77.0
2023-01-07,4.8,3.1,3.9,100
2023-06-07,3.9,1.9,2.9,98.0
2023-09-25,2.6,3.1,2.1,100
2023-01-27,0.2,2.1,1.9,100
2023-10-06,0.5,3.0,3.8,100
2023-12-03,3.9,4.4,3.5,100
2023-07-27,1.5,0.8,3.5,100
2023-01-07,4.8,3.8,1.1,79.0
2023-11-17,0.2,2.5,4.2,100
2023-08-01,2.9,2.0,2.8,100
2023-03-22,4.7,2.9,4.9,98.0
2023-06-01,2.4,4.1,1.7,99.0
2023-11-20,1.1,3.9,0.1,70.0
2023-06-24,2.3,2.0,0.1,50.0
2023-06-15,4.5,4.3,4.2,100
2023-03-09,3.1,4.1,3.1,100
2023-09-03,1.4,4.5,0.3,69.0
2023-09-08,3.0,0.4,4.1,100
2023-12-23,0.2,0.3,4.4,100
2023-09-17,2.9,1.0,0.3,57.0
2023-07-06,1.5,0.3,4.9,100
2023-07-26,3.6,3.1,1.0,77.0
2023-11-01,1.8,1.5,1.9,100
2023-05-03,0.5,4.6,0.9,100
2023-03-07,4.4,2.9,3.7,99.0
2023-03-07,4.0,0.2,2.2,84.0
2023-07-14,3.6,3.0,2.5,100
2023-10-13,1.3,5.0,4.1,100
2023-04-28,3.3,2.2,0.1,51.0
2023-03-26,3.1,3.3,4.2,100
2023-12-02,0.4,4.2,0.4,94.0
2023-10-13,4.8,4.1,0.1,54.0
2023-10-08,4.5,0.7,1.1,80.0
2023-12-10,4.1,4.9,0.7,68.0
2023-03-15,4.9,2.0,0.0,49.0
2023-02-26,1.0,1.0,0.8,94.0
2023-06-02,1.2,2.4,5.0,100
2023-03-15,2.9,0.1,4.6,65.0
2023-05-23,3.5,3.1,3.8,100
2023-08-28,1.6,2.9,4.2,100
2023-09-09,4.8,1.4,2.4,100
2023-06-13,3.8,0.2,2.1,83.0
2023-11-17,4.2,0.0,2.1,48.0
2023-04-23,1.6,4.6,2.8,100
2023-11-03,0.4,0.1,0.7,68.0
2023-10-07,0.1,2.6,0.1,90.0
2023-08-22,0.2,4.6,1.7,100
2023-11-23,2.0,0.4,1.8,100
2023-09-06,2.6,1.8,3.8,100
2023-11-26,1.7,2.3,1.4,93.0
2023-01-14,4.0,4.1,1.5,92.0
2023-02-16,2.2,1.0,0.7,69.0
2023-10-06,4.5,0.3,1.2,85.0
2023-12-06,2.6,3.0,3.5,100
2023-05-27,1.0,1.8,0.5,83.0
2023-03-13,4.9,0.2,1.1,61.0
2023-07-22,1.4,0.3,0.7,79.0
2023-09-15,3.3,2.4,0.7,70.0
2023-10-22,1.2,4.4,0.6,83.0
2023-01-14,4.4,0.1,4.3,67.0
2023-04-01,0.9,0.9,0.7,91.0
2023-06-09,4.6,2.6,0.7,70.0
2023-06-07,0.5,1.9,2.8,100
2023-01-01,0.4,3.9,0.5,94.0
2023-01-08,3.0,2.2,1.2,83.0
2023-03-20,0.9,2.5,1.1,100
2023-07-08,1.1,2.8,0.8,88.0
2023-10-27,4.5,0.8,3.3,100
2023-05-28,3.1,3.6,1.6,95.0
2023-05-11,2.9,4.3,1.2,84.0
2023-05-10,2.4,1.7,4.1,99.0
2023-12-23,0.2,2.3,1.4,100
2023-05-10,3.3,4.5,2.4,100
2023-11-09,1.9,3.0,2.6,100
2023-07-11,3.3,0.7,3.9,100
2023-04-23,0.5,0.1,2.8,97.0
2023-04-22,2.9,1.9,3.9,98.0
2023-11-22,3.6,0.2,2.5,82.0
2023-12-02,0.8,1.0,1.4,100
2023-05-18,2.2,3.7,2.6,98.0
2023-04-10,2.7,2.0,1.8,99.0
2023-06-16,2.4,1.6,0.5,64.0
2023-02-04,0.9,3.7,3.1,100
2023-04-03,4.4,4.6,4.9,100
2023-11-05,1.0,1.8,2.9,100
2023-06-16,4.5,0.7,0.4,59.0
2023-03-02,0.3,4.6,2.2,100
2023-10-08,3.6,0.2,0.6,50.0
2023-04-08,0.2,1.7,3.4,100
2023-02-01,2.0,1.1,4.1,98.0
2023-04-07,0.1,0.1,3.2,100
2023-02-13,2.2,2.0,4.9,100
2023-05-28,0.6,4.5,4.7,100
2023-01-24,4.1,1.6,0.1,53.0
2023-12-14,1.4,4.1,4.7,100
2023-03-05,3.7,1.6,4.7,99.0
2023-12-08,0.0,0.4,3.5,100
2023-05-24,3.6,0.3,4.1,100
2023-07-23,4.8,2.4,3.4,100
2023-05-28,2.6,1.9,1.5,92.0
2023-12-13,4.9,4.3,3.2,100
2023-08-04,2.4,1.7,1.5,93.0
2023-03-13,4.9,1.3,2.1,99.0
2023-08-25,4.5,0.3,3.2,100
2023-05-18,2.8,1.0,2.4,100
2023-07-03,1.0,0.8,3.4,100
2023-10-25,4.5,4.4,3.1,98.0
2023-06-17,3.7,3.1,4.1,100
2023-01-04,1.7,1.5,4.9,100
2023-04-12,1.6,0.2,1.3,79.0
2023-08-12,0.6,4.4,4.3,100
2023-12-22,2.8,2.2,2.7,100
2023-03-20,1.1,4.1,0.4,78.0
2023-05-28,1.9,2.8,3.9,100
2023-02-18,0.0,4.8,0.3,97.0
2023-04-18,1.5,1.8,4.1,100
2023-07-20,3.7,0.7,0.6,67.0
2023-06-15,1.6,3.7,1.8,100
2023-01-11,2.1,1.0,3.6,99.0
2023-06-22,3.0,4.3,2.4,100
2023-04-21,3.2,1.6,0.5,64.0
2023-07-14,3.8,4.8,2.1,99.0
2023-08-05,3.5,0.6,3.8,99.0
2023-12-12,4.0,0.2,2.5,81.0
2023-09-22,4.1,4.1,2.7,100
2023-06-07,0.9,0.6,4.0,100
2023-10-23,3.4,4.2,1.3,87.0
2023-12-14,0.1,2.8,1.0,100
2023-10-10,4.1,2.5,4.3,100
2023-03-24,1.4,1.3,3.0,100
2023-10-14,2.2,0.8,4.8,100
2023-09-11,1.3,4.0,3.9,100
2023-03-06,0.1,3.0,0.0,90.0
2023-11-04,3.8,4.8,4.0,99.0
2023-08-09,0.5,0.8,2.9,100
2023-09-07,4.5,2.0,0.4,60.0
2023-07-04,4.0,0.7,1.0,78.0
2023-09-17,3.3,4.8,2.7,100
2023-01-11,0.3,0.7,2.6,100
2023-11-10,0.1,3.9,2.1,100
2023-05-05,3.4,0.0,2.6,49.0
2023-02-22,2.1,1.4,4.1,99.0
2023-02-08,0.9,3.7,3.7,100
2023-03-27,4.1,3.9,3.1,100
2023-09-19,1.6,3.9,0.1,59.0
2023-04-10,1.6,3.5,2.6,100
2023-07-03,3.3,3.7,1.5,90.0
2023-01-27,3.9,1.8,3.4,99.0
2023-04-18,4.6,2.7,4.7,100
2023-10-11,4.4,1.9,3.4,99.0
2023-09-21,0.6,1.2,0.9,100
2023-06-12,4.3,2.9,2.1,100
2023-08-18,2.9,3.7,2.2,100
2023-01-27,3.5,4.9,4.1,100
2023-12-28,0.9,4.4,4.9,100
2023-08-25,3.4,4.6,0.4,60.0
2023-08-13,3.3,2.7,1.9,99.0
2023-07-14,2.3,2.1,3.9,100
2023-10-28,0.7,1.1,3.0,100
2023-01-01,0.6,1.6,4.8,100
2023-09-21,5.0,0.4,3.6,99.0
2023-10-13,1.9,4.8,1.8,100
2023-10-13,1.8,1.1,2.8,100
2023-04-19,3.2,0.3,3.4,100
2023-11-08,1.3,1.5,2.2,100
2023-11-01,1.1,3.2,3.6,100
2023-05-24,1.1,3.1,4.5,100
2023-10-08,2.2,0.8,1.4,90.0
2023-03-20,4.2,2.4,2.9,98.0
2023-03-17,2.8,0.3,2.8,100
2023-06-12,0.6,4.6,1.5,100
2023-08-20,1.1,1.8,4.6,100
2023-11-04,2.3,3.5,4.8,98.0
2023-05-05,0.2,4.4,4.3,100
2023-07-14,3.6,2.4,3.3,100
2023-12-11,0.0,1.3,1.6,100
2023-01-27,0.4,1.9,1.3,100
2023-11-03,0.8,1.0,3.2,100
2023-01-01,3.2,0.9,0.2,55.0
2023-08-06,0.7,3.0,4.6,100
2023-03-06,3.5,1.5,4.4,100
2023-09-08,3.8,1.6,4.6,100
2023-08-15,0.4,3.3,0.1,85.0
2023-08-13,1.0,4.1,1.5,100
2023-12-18,3.7,4.9,0.9,74.0
2023-04-06,0.4,3.2,4.1,100
2023-11-21,3.7,0.4,3.0,99.0
2023-02-28,2.4,1.1,2.3,98.0
2023-03-15,3.4,1.9,3.7,100
2023-08-06,1.5,4.4,4.1,100
2023-10-03,1.7,3.8,2.1,100
2023-05-04,0.4,3.6,1.3,100
2023-09-13,1.0,4.6,1.9,100
2023-05-14,1.5,3.6,2.1,100
2023-11-25,4.8,2.1,3.8,99.0
2023-08-22,0.5,2.1,2.4,100
2023-11-08,3.6,3.0,3.3,100
2023-10-21,1.6,4.5,2.8,100
2023-06-09,3.8,1.9,1.0,77.0
2023-07-09,4.4,2.5,0.3,58.0
2023-09-11,3.4,3.0,4.1,100
2023-07-05,4.6,4.5,3.7,98.0
2023-04-12,4.6,2.0,2.1,100
2023-08-14,1.4,1.7,0.1,63.0
2023-03-23,2.8,4.1,0.7,70.0
2023-02-15,3.9,2.2,2.5,100
2023-07-15,0.5,4.5,3.2,100
2023-08-25,1.2,1.5,3.1,100
2023-05-05,1.8,2.6,0.3,60.0
2023-10-20,3.8,4.5,0.6,66.0
2023-12-07,3.3,2.2,0.1,52.0
2023-03-25,1.2,3.3,1.0,93.0
2023-09-18,4.2,4.9,4.7,99.0
2023-08-04,1.5,0.4,2.8,100
2023-07-01,2.0,0.5,1.9,100
2023-04-13,4.8,1.3,4.8,100
2023-06-18,1.5,0.7,2.9,100
2023-08-23,2.2,2.8,3.4,98.0
2023-03-22,1.2,3.8,4.4,100
2023-02-23,2.3,2.2,3.6,100
2023-02-01,2.0,1.7,0.8,72.0
2023-06-27,2.8,0.8,3.1,99.0
2023-12-01,4.9,4.9,4.8,100
2023-02-04,1.5,2.2,1.2,92.0
2023-06-08,4.4,0.9,3.7,100
2023-11-11,1.0,3.5,3.6,100
2023-10-15,2.8,0.9,2.9,100
2023-04-24,1.0,4.6,1.8,100
2023-09-23,2.8,0.8,4.2,99.0
2023-07-25,4.7,1.9,2.4,100
2023-08-13,3.3,1.6,3.8,100
2023-05-26,4.8,2.0,3.5,100
2023-10-10,0.5,1.7,0.5,95.0
2023-06-14,0.6,0.7,0.6,93.0
2023-08-23,0.9,1.0,2.7,100
2023-10-12,3.4,0.7,2.4,99.0
2023-05-26,3.8,2.6,1.9,99.0
2023-02-02,4.0,3.3,3.0,100
2023-01-06,2.8,0.7,1.2,81.0
2023-02-17,1.8,3.1,1.9,100
2023-11-23,3.2,1.7,1.7,97.0
2023-12-11,2.4,2.0,4.3,100
2023-11-04,4.0,0.7,0.5,61.0
2023-06-27,0.5,0.2,0.5,77.0
2023-11-01,0.5,1.9,1.7,100
2023-08-08,1.6,2.1,3.9,100
2023-09-07,4.8,1.7,2.4,100
2023-09-13,2.1,0.1,3.3,68.0
2023-03-02,4.3,4.4,2.8,98.0
2023-05-18,3.6,4.7,3.2,98.0
2023-06-14,1.0,3.0,4.9,100
2023-02-02,2.1,4.7,2.1,99.0
2023-09-04,2.5,3.1,4.2,100
2023-04-11,4.5,2.8,2.7,100
2023-11-05,0.6,2.9,4.7,100
2023-03-25,2.6,1.1,0.3,58.0
2023-02-16,0.4,1.2,4.1,100
2023-10-20,2.8,0.8,4.0,100
2023-03-26,4.9,2.7,1.2,84.0
2023-09-23,3.1,1.2,3.5,100
2023-07-18,4.2,0.4,4.8,100
2023-02-28,4.5,4.4,0.7,70.0
2023-08-28,1.1,3.1,3.8,100
2023-12-11,4.8,2.5,1.9,100
2023-10-03,2.8,0.3,4.6,100
2023-07-20,0.0,1.3,4.0,100
2023-08-23,4.0,4.4,0.4,62.0
2023-02-02,1.7,3.4,4.3,100
2023-10-02,2.7,4.4,2.3,99.0
2023-07-13,0.5,0.2,5.0,100
2023-03-14,0.8,4.3,2.3,100
2023-03-12,1.8,0.3,4.7,100
2023-05-11,0.7,1.9,4.2,100
2023-12-26,3.0,4.8,3.6,100
2023-09-08,2.4,2.7,2.0,100
2023-04-13,2.9,4.5,4.7,100
2023-02-05,3.6,1.0,2.1,100
2023-01-10,2.7,3.3,1.4,87.0
2023-01-12,4.5,3.3,3.8,99.0
2023-02-28,4.9,4.6,3.4,100
2023-08-21,4.5,1.0,3.9,100
2023-02-08,0.9,1.9,2.7,100
2023-07-26,4.0,1.5,4.0,98.0
2023-07-02,4.3,2.3,3.1,100
2023-11-20,3.5,0.5,3.1,98.0
2023-03-02,3.4,2.4,1.4,89.0
2023-07-19,2.1,3.5,0.4,63.0
2023-01-08,0.4,4.1,3.2,100
2023-10-07,1.3,4.0,3.6,100
2023-08-11,1.3,1.7,0.8,87.0
2023-06-18,4.7,0.0,4.0,50.0
2023-09-16,2.0,2.1,2.2,98.0
2023-02-28,2.3,1.9,3.1,99.0
2023-07-14,2.0,1.5,2.1,100
2023-03-28,3.6,2.0,1.5,90.0
2023-04-09,3.2,2.1,2.4,100
2023-08-02,4.7,4.9,3.0,98.0
2023-02-12,4.0,2.4,3.1,100
2023-09-11,1.3,1.3,2.7,100
2023-02-03,4.4,0.6,4.1,100
2023-08-13,4.3,4.9,0.6,65.0
2023-10-22,2.1,4.5,1.6,93.0
2023-10-17,1.3,0.6,4.4,100
2023-05-01,3.9,4.3,2.7,98.0
2023-11-03,2.5,5.0,2.2,100
2023-10-18,2.5,1.9,4.1,100
2023-05-16,1.6,1.8,4.5,100
2023-01-23,4.9,4.4,0.4,61.0
2023-08-22,0.4,3.5,2.4,100
2023-05-04,0.6,0.6,2.4,100
2023-03-25,1.6,2.4,2.0,100
2023-10-11,0.5,3.6,3.1,100
2023-01-05,0.7,1.9,1.9,100
2023-05-25,2.9,0.1,3.9,65.0
2023-12-07,2.2,3.3,3.2,98.0
2023-06-02,3.3,3.7,1.7,97.0
2023-08-22,4.6,2.7,3.2,100
2023-07-04,0.9,1.4,0.5,84.0
2023-07-27,0.6,0.7,2.2,100
2023-11-27,1.0,0.7,4.0,100
2023-09-08,0.1,3.4,0.3,96.0
2023-07-13,3.6,1.3,0.6,65.0
2023-08-14,4.5,0.1,1.7,63.0
2023-08-15,0.5,4.1,4.2,100
2023-11-02,4.4,3.8,0.9,76.0
2023-05-12,0.5,4.2,2.3,100
2023-05-05,1.8,4.4,4.1,100
2023-08-13,2.8,4.0,3.4,100
2023-01-19,3.3,0.7,2.0,100
2023-03-20,2.9,4.9,3.4,98.0
2023-04-28,2.1,4.1,2.0,98.0
2023-07-21,3.1,3.2,1.9,98.0
2023-07-06,1.1,4.7,4.8,100
2023-02-20,3.2,0.8,1.1,78.0
2023-04-15,0.7,1.5,0.4,87.0
2023-10-19,0.7,4.4,1.7,100
2023-09-17,1.4,3.0,0.7,82.0
2023-09-18,0.4,1.9,2.5,100
2023-05-26,1.7,3.2,3.0,100
2023-09-22,1.6,1.8,2.1,100
2023-01-08,1.6,2.2,0.1,59.0
2023-09-17,2.4,1.1,4.3,99.0
2023-07-05,3.8,0.3,2.8,100
2023-10-19,4.5,4.3,0.5,63.0
2023-12-11,2.0,4.0,2.6,100
2023-09-14,3.5,2.2,4.2,100
2023-07-19,2.9,0.2,3.3,82.0
2023-09-13,0.2,3.5,2.1,100
2023-09-20,1.7,2.9,4.8,100
2023-02-16,1.6,4.6,2.8,100
2023-12-01,1.7,0.9,1.2,90.0
2023-11-09,3.7,0.7,3.5,100
2023-07-27,1.2,0.7,4.8,100
2023-08-22,1.0,3.9,0.3,79.0
2023-05-26,1.5,1.3,4.9,100
2023-12-22,4.2,3.1,4.1,99.0
2023-04-26,3.1,2.9,3.8,100
2023-10-02,3.3,3.4,0.6,65.0
2023-10-09,4.1,3.3,3.4,100
2023-08-09,2.6,1.9,3.8,99.0
2023-02-23,2.2,1.4,1.0,78.0
2023-08-14,3.5,3.6,0.6,67.0
2023-09-26,3.7,2.2,1.5,90.0
2023-05-24,1.3,3.9,2.7,100
2023-11-15,1.0,0.6,4.9,100
2023-08-04,0.7,0.8,1.2,100
2023-07-10,4.5,0.0,2.4,49.0
2023-04-03,0.4,3.2,4.4,100
2023-05-15,3.9,4.1,2.8,100
2023-03-07,2.4,0.0,2.5,49.0
2023-11-22,3.5,3.3,2.7,100
2023-05-11,2.0,3.0,0.7,69.0
2023-07-27,3.9,2.3,0.6,67.0
2023-07-08,2.7,0.4,0.2,55.0
2023-05-04,1.9,2.2,3.7,100
2023-02-01,1.3,3.1,3.2,100
2023-12-18,4.2,1.9,0.9,76.0
2023-04-06,2.0,5.0,1.8,100
2023-06-01,4.7,2.8,1.7,98.0
2023-02-07,0.9,3.5,0.7,92.0
2023-09-11,1.3,1.7,4.6,100
2023-12-27,1.6,3.6,1.0,83.0
2023-04-07,0.5,1.0,4.0,100
2023-01-05,3.1,1.2,1.8,100
2023-01-16,4.2,3.1,4.4,99.0
2023-01-16,4.1,4.8,0.8,73.0
2023-06-25,4.6,0.7,4.0,100
2023-02-23,4.6,1.0,2.5,100
2023-04-15,4.0,4.4,2.6,100
2023-11-26,2.6,1.6,3.5,100
2023-10-04,2.1,4.3,4.0,98.0
2023-06-28,1.5,4.2,0.8,82.0
2023-09-06,2.9,2.0,2.8,98.0
2023-02-28,4.8,3.8,3.5,99.0
2023-03-10,4.5,4.6,4.4,98.0
2023-12-15,3.8,3.7,1.8,100
2023-07-07,2.2,2.8,1.1,82.0
2023-01-04,0.5,2.8,4.0,100
2023-08-28,1.1,4.9,2.1,100
2023-06-26,1.9,1.4,2.0,100
2023-03-12,2.6,0.5,3.5,100
2023-09-23,3.9,4.6,4.1,98.0
2023-11-27,2.5,1.4,2.7,100
2023-07-22,4.5,3.3,0.2,56.0
2023-06-26,3.6,0.4,2.0,98.0
2023-12-22,3.1,4.7,3.9,100
2023-05-27,4.4,2.5,1.0,76.0
2023-10-04,1.4,0.9,3.0,100
2023-06-03,4.8,1.3,3.2,99.0
2023-02-24,2.0,3.1,4.8,100
2023-08-27,2.5,1.9,3.3,100
2023-12-06,4.3,1.6,3.1,99.0
2023-05-15,2.0,3.5,4.6,99.0
2023-07-27,2.3,1.0,4.8,99.0
2023-06-19,2.9,1.1,1.5,93.0
2023-02-23,1.2,1.6,1.5,100
2023-07-09,2.9,0.3,0.9,76.0
2023-09-20,4.8,4.6,3.5,98.0
2023-06-12,3.6,2.8,3.9,100
2023-01-23,4.9,4.6,1.1,81.0
2023-07-06,4.9,3.4,4.1,98.0
2023-07-14,0.2,1.2,0.5,100
2023-11-23,0.2,2.3,4.1,100
2023-03-06,4.3,3.3,1.8,100
2023-11-05,3.9,4.9,5.0,99.0
2023-01-26,3.2,1.8,3.6,100
2023-04-26,4.0,0.2,3.9,82.0
2023-09-11,2.4,4.6,4.5,99.0
2023-01-20,3.8,3.4,1.0,76.0
2023-03-18,3.0,3.6,2.6,98.0
2023-01-26,3.9,0.4,4.3,100
2023-11-25,3.3,3.8,4.6,100
2023-02-01,2.4,1.2,2.1,99.0
2023-01-14,4.6,1.7,3.4,99.0
2023-09-25,2.0,2.2,3.1,100
2023-03-23,4.9,2.1,1.4,87.0
2023-03-14,4.8,4.6,2.1,98.0
2023-01-20,2.7,2.6,4.3,100
2023-10-25,2.3,3.6,0.0,51.0
2023-03-28,1.6,4.8,1.0,83.0
2023-04-26,3.6,4.0,4.9,98.0
2023-09-06,2.8,1.4,4.0,100
2023-02-12,2.7,4.5,2.0,100
2023-05-07,3.1,0.4,1.7,96.0
2023-11-03,4.2,1.9,1.2,82.0
2023-10-07,0.1,0.1,4.0,100
2023-06-19,4.1,1.8,0.2,55.0
2023-09-21,2.2,0.6,1.6,96.0
2023-11-10,1.8,2.6,2.2,100
2023-01-17,3.4,1.3,4.7,100
2023-04-14,0.4,4.5,2.1,100
2023-06-02,2.1,2.6,2.2,100
2023-09-02,1.1,2.6,3.6,100
2023-01-14,0.6,0.9,4.3,100
2023-02-10,4.5,2.2,1.0,78.0
2023-04-19,2.9,3.7,4.2,99.0
2023-02-24,0.2,4.9,0.7,100
2023-01-04,0.2,0.3,1.3,100
2023-11-19,2.3,4.1,4.4,100
